일시,요일,최저기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),평균 전운량(1/10),평균 지면온도(°C),구장,홈,방문,관중수
2024년4월2일,화요일,6.00,25.20,0.00,44.62,19.57,7.00,15.11,한밭,한화,롯데,12000.00
2024년4월2일,화요일,7.00,23.60,0.00,36.25,21.69,3.83,14.18,잠실,LG,NC,11845.00
2024년4월2일,화요일,8.50,19.40,0.00,44.33,20.91,4.25,12.78,문학,SSG,두산,12379.00
2024년4월2일,화요일,7.40,24.30,2.20,47.88,16.00,7.04,16.78,대구,삼성,키움,8541.00
2024년4월3일,수요일,13.10,16.10,8.50,79.58,4.53,9.46,13.80,수원,KT,KIA,8050.00
2024년4월3일,수요일,14.00,19.70,0.00,52.88,7.18,7.96,13.57,잠실,LG,NC,10239.00
2024년4월3일,수요일,11.80,18.90,0.00,56.71,8.44,8.58,13.03,문학,SSG,두산,12128.00
2024년4월4일,목요일,11.60,18.90,0.00,68.46,17.09,6.33,14.74,수원,KT,KIA,10722.00
2024년4월4일,목요일,11.90,15.90,0.00,74.67,7.07,8.96,14.04,한밭,한화,롯데,12000.00
2024년4월4일,목요일,12.50,20.10,0.00,53.42,15.47,6.46,15.01,잠실,LG,NC,11406.00
2024년4월4일,목요일,10.90,20.10,0.00,58.08,19.48,5.88,15.00,문학,SSG,두산,14249.00
2024년4월4일,목요일,10.60,15.50,0.00,66.21,14.05,8.67,14.17,대구,삼성,키움,8193.00
2024년4월5일,금요일,10.90,18.40,0.00,50.25,17.11,4.62,14.66,고척,키움,한화,16000.00
2024년4월5일,금요일,10.90,18.40,0.00,50.25,17.11,4.62,14.66,잠실,LG,KT,13818.00
2024년4월5일,금요일,10.80,17.70,0.00,60.17,22.43,5.96,15.84,사직,롯데,두산,12289.00
2024년4월5일,금요일,10.60,18.40,0.00,59.12,21.31,5.71,15.32,창원,NC,SSG,5452.00
2024년4월5일,금요일,12.00,19.60,0.00,84.50,17.37,6.12,17.15,광주,KIA,삼성,14233.00
2024년4월6일,토요일,8.20,18.70,0.00,51.58,17.49,4.58,13.26,고척,키움,한화,16000.00
2024년4월6일,토요일,8.20,18.70,0.00,51.58,17.49,4.58,13.26,잠실,LG,KT,21824.00
2024년4월6일,토요일,10.30,20.10,0.00,65.38,16.35,4.79,14.88,사직,롯데,두산,19208.00
2024년4월6일,토요일,8.70,19.30,0.00,69.92,15.05,5.17,14.55,창원,NC,SSG,11064.00
2024년4월6일,토요일,9.30,19.70,0.00,78.46,14.78,5.50,14.60,광주,KIA,삼성,20500.00
2024년4월7일,일요일,7.90,23.20,0.00,33.92,23.40,1.33,15.61,고척,키움,한화,16000.00
2024년4월7일,일요일,7.90,23.20,0.00,33.92,23.40,1.33,15.61,잠실,LG,KT,19249.00
2024년4월7일,일요일,12.70,21.20,0.00,56.38,22.38,4.08,17.42,사직,롯데,두산,16755.00
2024년4월7일,일요일,10.10,22.50,0.00,57.62,21.97,4.04,16.07,창원,NC,SSG,8861.00
2024년4월7일,일요일,9.20,24.90,0.00,60.75,23.47,4.29,18.34,광주,KIA,삼성,20500.00
2024년4월9일,화요일,10.70,20.70,0.00,35.54,25.68,0.29,17.32,잠실,두산,한화,23598.00
2024년4월9일,화요일,9.90,18.10,0.00,52.88,16.71,4.83,14.70,창원,NC,KT,4918.00
2024년4월9일,화요일,10.80,23.10,0.00,61.12,25.47,2.67,21.08,광주,KIA,LG,11817.00
2024년4월9일,화요일,9.20,18.70,0.00,54.75,25.41,2.92,17.49,사직,롯데,삼성,15076.00
2024년4월9일,화요일,10.30,19.90,0.00,43.75,24.57,0.67,15.25,문학,SSG,키움,9468.00
2024년4월10일,수요일,10.40,18.10,0.00,58.58,15.38,5.46,15.26,잠실,두산,한화,23750.00
2024년4월10일,수요일,7.40,17.60,0.00,60.71,23.89,4.58,14.89,창원,NC,KT,9895.00
2024년4월10일,수요일,10.60,20.90,0.00,67.21,24.01,5.38,21.98,광주,KIA,LG,20500.00
2024년4월10일,수요일,8.20,15.80,0.00,61.50,23.12,4.46,16.52,사직,롯데,삼성,22758.00
2024년4월10일,수요일,9.80,16.30,0.00,65.12,15.47,6.33,14.20,문학,SSG,키움,20511.00
2024년4월11일,목요일,11.70,21.00,0.00,62.21,14.28,6.17,16.58,잠실,두산,한화,22157.00
2024년4월11일,목요일,9.50,19.80,0.00,71.96,10.58,7.67,14.66,창원,NC,KT,3311.00
2024년4월11일,목요일,12.80,20.00,0.00,74.00,14.01,6.75,19.92,광주,KIA,LG,11475.00
2024년4월11일,목요일,11.00,19.30,0.00,69.75,12.48,7.92,15.44,사직,롯데,삼성,11628.00
2024년4월11일,목요일,12.00,19.30,0.00,64.33,14.16,6.42,16.44,문학,SSG,키움,7250.00
2024년4월12일,금요일,10.10,24.90,0.00,57.71,23.79,2.83,21.51,한밭,한화,KIA,12000.00
2024년4월12일,금요일,12.10,24.00,0.00,58.25,23.59,2.00,19.61,잠실,두산,LG,19916.00
2024년4월12일,금요일,12.10,24.00,0.00,58.25,23.59,2.00,19.61,고척,키움,롯데,8838.00
2024년4월12일,금요일,10.40,25.40,0.00,55.71,22.56,3.79,20.80,대구,삼성,NC,13104.00
2024년4월12일,금요일,9.20,23.10,0.00,67.78,23.42,2.50,20.01,수원,KT,SSG,6912.00
2024년4월13일,토요일,10.50,27.90,0.00,46.46,25.29,0.29,23.17,한밭,한화,KIA,12000.00
2024년4월13일,토요일,11.30,27.00,0.00,53.38,25.65,0.00,21.09,잠실,두산,LG,23750.00
2024년4월13일,토요일,11.30,27.00,0.00,53.38,25.65,0.00,21.09,고척,키움,롯데,14197.00
2024년4월13일,토요일,10.90,27.80,0.00,50.79,24.71,0.00,22.92,대구,삼성,NC,24000.00
2024년4월13일,토요일,9.00,26.30,0.00,65.46,24.48,0.00,21.24,수원,KT,SSG,13995.00
2024년4월14일,일요일,11.20,28.50,0.00,45.96,22.88,3.88,23.63,한밭,한화,KIA,12000.00
2024년4월14일,일요일,13.70,28.90,0.00,48.62,24.93,2.75,22.50,잠실,두산,LG,22586.00
2024년4월14일,일요일,13.70,28.90,0.00,48.62,24.93,2.75,22.50,고척,키움,롯데,12333.00
2024년4월14일,일요일,10.80,27.70,0.00,46.21,23.44,3.58,22.94,대구,삼성,NC,20667.00
2024년4월14일,일요일,9.80,27.60,0.00,53.79,24.10,2.75,22.20,수원,KT,SSG,11280.00
2024년4월16일,화요일,14.80,22.10,0.00,76.25,16.70,5.04,19.13,창원,NC,한화,4658.00
2024년4월16일,화요일,9.10,12.50,2.30,94.00,13.15,7.33,14.10,문학,SSG,KIA,12712.00
2024년4월16일,화요일,11.50,17.60,2.30,82.79,13.45,6.46,15.62,고척,키움,KT,2877.00
2024년4월16일,화요일,11.50,17.60,2.30,82.79,13.45,6.46,15.62,잠실,LG,롯데,16635.00
2024년4월16일,화요일,14.30,23.20,0.00,61.67,21.55,3.46,20.20,대구,삼성,두산,7793.00
2024년4월17일,수요일,11.40,20.70,0.00,55.17,20.26,5.79,16.65,창원,NC,한화,9921.00
2024년4월17일,수요일,7.80,17.10,0.00,79.38,22.58,5.92,15.90,문학,SSG,KIA,16062.00
2024년4월17일,수요일,9.80,21.70,0.00,67.08,23.20,4.58,17.54,고척,키움,KT,3272.00
2024년4월17일,수요일,9.80,21.70,0.00,67.08,23.20,4.58,17.54,잠실,LG,롯데,16509.00
2024년4월17일,수요일,9.50,24.10,0.00,52.67,23.08,4.42,20.21,대구,삼성,두산,8393.00
2024년4월18일,목요일,10.00,19.70,0.00,65.46,25.37,0.04,16.88,문학,SSG,KIA,14263.00
2024년4월18일,목요일,10.80,24.90,0.00,54.58,25.45,0.00,18.67,고척,키움,KT,2901.00
2024년4월18일,목요일,10.80,24.90,0.00,54.58,25.45,0.00,18.67,잠실,LG,롯데,18200.00
2024년4월18일,목요일,10.80,26.50,0.00,53.17,24.49,0.96,21.98,대구,삼성,두산,8697.00
2024년4월19일,금요일,13.50,22.40,0.00,62.38,24.83,3.08,19.86,사직,롯데,KT,10636.00
2024년4월19일,금요일,11.70,19.00,0.00,60.92,23.40,3.58,18.02,문학,SSG,LG,14097.00
2024년4월19일,금요일,11.20,26.20,0.00,51.92,24.81,4.12,24.18,광주,KIA,NC,16889.00
2024년4월19일,금요일,9.00,25.80,0.00,45.29,24.38,2.79,22.20,한밭,한화,삼성,12000.00
2024년4월19일,금요일,11.70,24.10,0.00,51.46,23.50,3.71,19.13,잠실,두산,키움,10649.00
2024년4월20일,토요일,12.60,18.90,9.20,82.46,3.61,9.67,16.40,광주,KIA,NC,17462.00
2024년4월20일,토요일,13.50,16.50,3.50,76.67,3.06,9.79,14.62,한밭,한화,삼성,12000.00
2024년4월21일,일요일,14.50,17.60,3.10,89.00,5.08,9.62,16.48,사직,롯데,KT,14423.00
2024년4월21일,일요일,14.50,17.60,3.10,89.00,5.08,9.62,16.48,사직,롯데,KT,7582.00
2024년4월21일,일요일,13.00,20.00,0.00,68.21,9.93,8.08,16.75,문학,SSG,LG,19858.00
2024년4월21일,일요일,13.00,20.00,0.00,68.21,9.93,8.08,16.75,문학,SSG,LG,9656.00
2024년4월21일,일요일,14.30,16.80,3.60,99.00,3.50,9.67,17.06,광주,KIA,NC,20500.00
2024년4월21일,일요일,13.80,18.10,0.10,75.08,3.65,9.46,15.29,한밭,한화,삼성,12000.00
2024년4월21일,일요일,13.30,21.40,0.00,67.71,11.86,8.58,17.12,잠실,두산,키움,13745.00
2024년4월21일,일요일,13.30,21.40,0.00,67.71,11.86,8.58,17.12,잠실,두산,키움,6197.00
2024년4월23일,화요일,12.40,22.60,0.30,88.50,20.59,6.92,18.87,수원,KT,한화,10887.00
2024년4월23일,화요일,13.30,24.10,0.00,53.79,19.16,6.96,20.19,고척,키움,KIA,10205.00
2024년4월23일,화요일,11.20,17.50,3.80,70.54,18.73,8.25,18.37,대구,삼성,LG,7494.00
2024년4월23일,화요일,13.30,24.10,0.00,53.79,19.16,6.96,20.19,잠실,두산,NC,5664.00
2024년4월24일,수요일,10.80,16.90,18.40,79.25,16.49,7.21,16.33,수원,KT,한화,12538.00
2024년4월24일,수요일,11.10,16.30,9.00,78.00,9.53,7.79,14.72,고척,키움,KIA,11048.00
2024년4월24일,수요일,10.60,20.60,2.60,75.54,14.27,6.04,16.42,대구,삼성,LG,10159.00
2024년4월24일,수요일,11.10,16.30,9.00,78.00,9.53,7.79,14.72,잠실,두산,NC,6444.00
2024년4월24일,수요일,11.80,19.00,0.00,75.96,19.09,5.88,17.78,사직,롯데,SSG,8499.00
2024년4월25일,목요일,9.70,20.80,0.00,76.04,19.51,5.17,17.09,수원,KT,한화,11247.00
2024년4월25일,목요일,10.40,20.50,0.00,75.62,18.59,5.00,17.21,고척,키움,KIA,13287.00
2024년4월25일,목요일,12.00,26.70,0.00,55.21,25.74,0.46,20.73,대구,삼성,LG,12012.00
2024년4월25일,목요일,10.40,20.50,0.00,75.62,18.59,5.00,17.21,잠실,두산,NC,7385.00
2024년4월25일,목요일,12.30,23.20,0.00,62.04,27.74,0.58,19.87,사직,롯데,SSG,10518.00
2024년4월26일,금요일,11.50,26.00,0.00,61.25,23.74,3.04,19.80,잠실,LG,KIA,23750.00
2024년4월26일,금요일,11.40,22.10,0.00,74.29,23.82,2.38,17.85,문학,SSG,KT,10075.00
2024년4월26일,금요일,12.50,21.10,0.00,73.58,13.06,7.25,17.20,창원,NC,롯데,16573.00
2024년4월26일,금요일,10.00,27.20,0.00,61.12,22.69,5.25,21.54,한밭,한화,두산,12000.00
2024년4월26일,금요일,11.50,26.00,0.00,61.25,23.74,3.04,19.80,고척,키움,삼성,9519.00
2024년4월27일,토요일,11.60,26.10,0.00,57.08,28.23,0.04,22.35,잠실,LG,KIA,23750.00
2024년4월27일,토요일,11.00,20.90,0.00,68.96,27.89,0.29,18.24,문학,SSG,KT,16957.00
2024년4월27일,토요일,12.80,27.20,0.00,68.71,26.86,0.00,20.86,창원,NC,롯데,17891.00
2024년4월27일,토요일,10.70,27.30,0.00,50.54,27.88,0.00,23.68,한밭,한화,두산,12000.00
2024년4월27일,토요일,11.60,26.10,0.00,57.08,28.23,0.04,22.35,고척,키움,삼성,15073.00
2024년4월28일,일요일,13.00,28.90,0.00,54.79,25.14,5.12,23.80,잠실,LG,KIA,23750.00
2024년4월28일,일요일,11.80,22.90,0.00,68.88,24.42,4.88,19.32,문학,SSG,KT,13196.00
2024년4월28일,일요일,13.70,24.40,0.00,68.83,21.63,5.17,20.72,창원,NC,롯데,17891.00
2024년4월28일,일요일,9.50,28.90,0.00,49.46,23.42,5.08,23.65,한밭,한화,두산,12000.00
2024년4월28일,일요일,13.00,28.90,0.00,54.79,25.14,5.12,23.80,고척,키움,삼성,13354.00
2024년4월30일,화요일,13.30,21.10,0.00,87.62,21.55,8.62,21.61,광주,KIA,KT,17210.00
2024년4월30일,화요일,14.40,22.60,0.00,81.04,14.08,9.04,19.79,창원,NC,LG,7278.00
2024년4월30일,화요일,13.60,20.10,0.00,72.04,10.61,9.29,18.95,한밭,한화,SSG,12000.00
2024년4월30일,화요일,16.30,22.10,0.00,61.17,17.95,7.79,22.82,잠실,두산,삼성,20170.00
2024년4월30일,화요일,14.20,20.00,0.00,82.83,16.74,9.17,19.37,사직,롯데,키움,13376.00
2024년5월1일,수요일,12.70,17.10,2.40,98.50,6.99,9.00,17.31,광주,KIA,KT,17402.00
2024년5월1일,수요일,11.90,19.10,0.20,65.96,12.94,8.62,16.72,창원,NC,LG,10397.00
2024년5월1일,수요일,12.00,21.10,0.00,52.33,23.18,5.21,22.58,한밭,한화,SSG,12000.00
2024년5월1일,수요일,14.00,23.80,0.00,46.83,26.05,5.42,25.11,잠실,두산,삼성,23750.00
2024년5월1일,수요일,11.80,17.20,0.00,64.71,10.50,8.67,15.92,사직,롯데,키움,14791.00
2024년5월2일,목요일,12.70,23.00,0.00,79.79,22.46,4.42,20.21,광주,KIA,KT,16502.00
2024년5월2일,목요일,8.70,21.30,0.00,63.25,27.31,2.79,17.61,창원,NC,LG,6338.00
2024년5월2일,목요일,9.60,24.40,0.00,50.92,27.22,0.29,23.12,한밭,한화,SSG,10890.00
2024년5월2일,목요일,12.40,23.60,0.00,49.33,28.72,0.00,25.00,잠실,두산,삼성,20395.00
2024년5월2일,목요일,10.60,18.90,0.00,62.71,28.56,2.54,19.03,사직,롯데,키움,12569.00
2024년5월3일,금요일,11.10,27.00,0.00,61.00,29.63,0.00,22.70,광주,KIA,한화,20500.00
2024년5월3일,금요일,9.80,28.00,0.00,50.33,28.26,0.00,24.62,대구,삼성,롯데,24000.00
2024년5월3일,금요일,12.20,23.10,0.00,60.12,27.91,0.00,20.10,문학,SSG,NC,13737.00
2024년5월3일,금요일,12.20,27.70,0.00,46.71,28.28,0.00,25.85,잠실,LG,두산,23750.00
2024년5월3일,금요일,8.80,26.00,0.00,56.08,27.18,0.00,22.35,수원,KT,키움,8213.00
2024년5월4일,토요일,12.40,26.50,0.00,69.29,26.07,4.67,25.01,광주,KIA,한화,20500.00
2024년5월4일,토요일,10.40,29.30,0.00,52.38,28.21,2.04,26.08,대구,삼성,롯데,24000.00
2024년5월4일,토요일,13.60,23.50,0.00,53.21,27.27,2.96,21.36,문학,SSG,NC,22079.00
2024년5월4일,토요일,14.70,28.40,0.00,45.17,26.61,2.38,27.28,잠실,LG,두산,23750.00
2024년5월4일,토요일,10.60,26.90,0.00,53.38,26.05,2.25,23.59,수원,KT,키움,14620.00
2024년5월7일,화요일,12.50,14.90,2.40,79.29,4.75,9.75,14.03,고척,키움,두산,7339.00
2024년5월7일,화요일,12.50,14.90,2.40,79.29,4.75,9.75,14.03,잠실,LG,SSG,13387.00
2024년5월8일,수요일,11.20,17.80,0.30,71.88,16.77,6.46,16.86,사직,롯데,한화,11407.00
2024년5월8일,수요일,10.40,17.20,1.40,70.62,16.47,6.46,16.32,대구,삼성,KIA,15421.00
2024년5월8일,수요일,8.20,20.00,0.00,60.79,26.67,2.54,17.04,수원,KT,NC,4480.00
2024년5월8일,수요일,9.00,21.00,0.00,57.29,27.21,2.04,17.60,고척,키움,두산,6405.00
2024년5월8일,수요일,9.00,21.00,0.00,57.29,27.21,2.04,17.60,잠실,LG,SSG,15699.00
2024년5월9일,목요일,9.80,19.60,0.00,66.54,28.88,0.04,18.55,사직,롯데,한화,12774.00
2024년5월9일,목요일,6.90,25.50,0.00,57.67,27.51,0.00,20.47,대구,삼성,KIA,16769.00
2024년5월9일,목요일,8.50,21.40,0.00,63.62,26.47,0.58,17.42,수원,KT,NC,6369.00
2024년5월9일,목요일,10.90,21.60,0.00,63.96,27.17,0.17,19.24,고척,키움,두산,8658.00
2024년5월9일,목요일,10.90,21.60,0.00,63.96,27.17,0.17,19.24,잠실,LG,SSG,16823.00
2024년5월10일,금요일,12.50,23.70,0.00,56.67,28.02,2.50,21.95,잠실,두산,KT,13013.00
2024년5월10일,금요일,15.40,23.10,0.00,50.88,28.69,0.38,20.20,사직,롯데,LG,15731.00
2024년5월10일,금요일,11.20,25.40,0.00,61.08,29.42,0.88,22.59,광주,KIA,SSG,18895.00
2024년5월10일,금요일,12.70,25.20,0.00,58.33,27.85,0.58,20.84,창원,NC,삼성,12438.00
2024년5월10일,금요일,9.60,25.30,0.00,49.79,28.19,1.71,21.05,한밭,한화,키움,12000.00
2024년5월11일,토요일,16.50,21.10,0.00,81.21,14.21,7.04,19.17,사직,롯데,LG,22758.00
2024년5월11일,토요일,15.30,22.00,2.00,79.58,11.66,7.33,19.61,창원,NC,삼성,17891.00
2024년5월11일,토요일,12.90,25.00,6.70,66.83,17.27,6.67,20.13,한밭,한화,키움,12000.00
2024년5월12일,일요일,11.90,21.40,0.00,68.00,28.91,3.46,20.04,잠실,두산,KT,16308.00
2024년5월12일,일요일,11.90,21.40,0.00,68.00,28.91,3.46,20.04,잠실,두산,KT,9026.00
2024년5월12일,일요일,16.70,23.00,27.10,79.25,12.54,8.83,19.89,사직,롯데,LG,18914.00
2024년5월12일,일요일,12.60,22.60,16.40,66.42,28.62,6.58,21.97,광주,KIA,SSG,20500.00
2024년5월12일,일요일,12.60,22.60,16.40,66.42,28.62,6.58,21.97,광주,KIA,SSG,12743.00
2024년5월12일,일요일,16.90,23.40,12.60,65.04,16.92,8.58,20.76,창원,NC,삼성,16181.00
2024년5월12일,일요일,11.30,22.20,4.90,63.42,27.77,5.71,20.05,한밭,한화,키움,12000.00
2024년5월14일,화요일,10.10,24.20,0.00,55.67,28.80,0.08,21.43,수원,KT,롯데,10120.00
2024년5월14일,화요일,10.50,25.70,0.00,51.21,29.41,0.00,22.45,한밭,한화,NC,12000.00
2024년5월14일,화요일,12.00,26.40,0.00,57.75,30.13,0.00,23.83,광주,KIA,두산,18675.00
2024년5월14일,화요일,12.90,20.70,0.00,57.04,29.46,0.12,18.84,문학,SSG,삼성,16595.00
2024년5월14일,화요일,12.70,24.40,0.00,45.62,30.02,0.08,21.92,잠실,LG,키움,18479.00
2024년5월15일,수요일,8.90,22.90,7.40,66.96,20.94,4.04,18.75,한밭,한화,NC,12000.00
2024년5월15일,수요일,10.60,23.00,0.60,78.38,23.96,3.62,20.95,광주,KIA,두산,20500.00
2024년5월16일,목요일,6.90,19.00,0.50,62.38,30.17,1.71,16.55,수원,KT,롯데,8312.00
2024년5월16일,목요일,7.10,20.30,4.30,63.92,29.86,2.83,17.75,한밭,한화,NC,9522.00
2024년5월16일,목요일,10.20,21.40,0.00,67.75,30.66,1.46,21.86,광주,KIA,두산,15996.00
2024년5월16일,목요일,7.20,17.30,0.80,72.58,30.55,1.12,16.01,문학,SSG,삼성,13791.00
2024년5월16일,목요일,6.90,19.50,1.10,62.46,31.35,2.12,17.62,잠실,LG,키움,15054.00
2024년5월17일,금요일,10.20,28.30,0.00,51.12,28.06,1.92,23.50,대구,삼성,한화,24000.00
2024년5월17일,금요일,12.60,25.40,0.00,51.62,24.49,3.62,22.17,창원,NC,KIA,12280.00
2024년5월17일,금요일,10.80,23.80,0.00,67.42,26.06,2.50,19.69,수원,KT,LG,11374.00
2024년5월17일,금요일,11.10,24.40,0.00,64.17,24.40,3.21,19.63,잠실,두산,롯데,23750.00
2024년5월17일,금요일,11.10,24.40,0.00,64.17,24.40,3.21,19.63,고척,키움,SSG,9806.00
2024년5월18일,토요일,12.30,30.50,0.00,45.00,29.13,0.00,25.83,대구,삼성,한화,24000.00
2024년5월18일,토요일,13.60,27.80,0.00,62.88,27.10,0.38,24.01,창원,NC,KIA,17891.00
2024년5월18일,토요일,12.10,25.60,0.00,70.71,25.91,0.88,22.56,수원,KT,LG,18700.00
2024년5월18일,토요일,16.00,26.50,0.00,64.00,26.88,2.33,22.70,잠실,두산,롯데,23750.00
2024년5월18일,토요일,16.00,26.50,0.00,64.00,26.88,2.33,22.70,고척,키움,SSG,12133.00
2024년5월19일,일요일,14.60,31.30,0.00,45.92,28.88,0.00,27.92,대구,삼성,한화,24000.00
2024년5월19일,일요일,14.10,29.90,0.00,52.83,27.69,1.25,25.44,창원,NC,KIA,16253.00
2024년5월19일,일요일,13.80,26.60,0.00,67.50,28.19,0.79,24.86,수원,KT,LG,15912.00
2024년5월19일,일요일,15.90,27.60,0.00,63.04,28.99,0.67,24.38,잠실,두산,롯데,23750.00
2024년5월19일,일요일,15.90,27.60,0.00,63.04,28.99,0.67,24.38,고척,키움,SSG,10049.00
2024년5월21일,화요일,15.80,22.20,0.00,69.92,29.16,1.08,25.05,사직,롯데,KIA,14006.00
2024년5월21일,화요일,15.00,22.70,0.00,69.50,24.89,3.50,25.80,대구,삼성,KT,13360.00
2024년5월21일,화요일,15.70,26.40,0.00,71.25,22.45,3.46,25.85,한밭,한화,LG,9335.00
2024년5월21일,화요일,16.30,28.20,0.00,68.67,26.37,3.67,25.26,고척,키움,NC,3940.00
2024년5월21일,화요일,16.30,28.20,0.00,68.67,26.37,3.67,25.26,잠실,두산,SSG,13917.00
2024년5월22일,수요일,14.80,24.00,0.00,68.62,23.99,7.29,24.06,사직,롯데,KIA,14062.00
2024년5월22일,수요일,12.00,30.70,0.00,60.21,27.85,3.50,27.98,대구,삼성,KT,13232.00
2024년5월22일,수요일,15.40,27.70,0.00,69.96,26.75,4.38,27.64,한밭,한화,LG,9044.00
2024년5월22일,수요일,16.40,25.30,0.00,70.00,27.40,5.25,26.02,고척,키움,NC,4337.00
2024년5월22일,수요일,16.40,25.30,0.00,70.00,27.40,5.25,26.02,잠실,두산,SSG,12642.00
2024년5월23일,목요일,18.90,25.30,0.00,63.38,28.34,5.12,27.04,사직,롯데,KIA,15844.00
2024년5월23일,목요일,18.40,32.10,0.00,47.04,28.57,3.04,30.82,대구,삼성,KT,13291.00
2024년5월23일,목요일,15.80,29.10,0.00,63.79,28.74,1.54,28.72,한밭,한화,LG,10008.00
2024년5월23일,목요일,15.90,26.30,0.00,67.38,30.10,2.08,26.97,고척,키움,NC,3897.00
2024년5월23일,목요일,15.90,26.30,0.00,67.38,30.10,2.08,26.97,잠실,두산,SSG,12131.00
2024년5월24일,금요일,14.90,21.20,0.00,84.92,16.92,7.42,20.92,문학,SSG,한화,22451.00
2024년5월24일,금요일,15.70,24.40,0.00,75.38,20.51,6.96,25.79,잠실,LG,NC,18551.00
2024년5월24일,금요일,16.30,30.00,0.00,69.50,29.09,0.17,30.58,광주,KIA,두산,20500.00
2024년5월24일,금요일,17.60,24.80,0.00,62.29,29.05,1.00,26.85,사직,롯데,삼성,20577.00
2024년5월24일,금요일,14.70,23.40,0.00,76.83,23.89,5.42,25.51,수원,KT,키움,6867.00
2024년5월25일,토요일,16.30,21.00,0.00,84.62,12.91,9.33,21.11,문학,SSG,한화,23000.00
2024년5월25일,토요일,18.80,24.60,0.00,64.29,17.34,7.04,26.03,잠실,LG,NC,22261.00
2024년5월25일,토요일,17.80,27.10,0.00,71.92,26.50,1.67,31.60,광주,KIA,두산,20500.00
2024년5월25일,토요일,16.70,22.60,0.00,55.25,26.76,4.75,25.81,사직,롯데,삼성,22758.00
2024년5월25일,토요일,15.80,23.30,0.00,68.88,13.52,8.00,22.85,수원,KT,키움,12425.00
2024년5월26일,일요일,17.30,23.50,8.70,71.71,10.20,8.83,22.48,잠실,LG,NC,17692.00
2024년5월26일,일요일,16.80,23.20,2.30,78.29,12.89,6.79,24.24,광주,KIA,두산,20500.00
2024년5월26일,일요일,15.60,23.50,6.00,79.08,13.99,7.12,23.10,사직,롯데,삼성,22758.00
2024년5월28일,화요일,16.80,26.30,0.00,50.12,20.59,6.83,25.72,창원,NC,KIA,8024.00
2024년5월28일,화요일,14.30,25.90,0.00,54.62,27.55,2.17,23.89,잠실,두산,KT,8459.00
2024년5월28일,화요일,14.90,24.90,0.00,59.04,27.47,2.29,21.46,문학,SSG,LG,14116.00
2024년5월28일,화요일,12.30,24.70,0.00,59.38,28.26,4.42,23.48,한밭,한화,롯데,11168.00
2024년5월28일,화요일,14.60,23.10,0.00,53.67,15.51,6.96,23.17,대구,삼성,키움,10884.00
2024년5월29일,수요일,13.40,26.40,0.00,66.75,28.52,0.75,26.59,창원,NC,KIA,7994.00
2024년5월29일,수요일,15.50,26.60,0.00,52.83,29.38,2.08,26.73,잠실,두산,KT,8811.00
